sample_ID,total_count,population,cell_population,percentage
sample05486,95839,cd8_t_cell,25371,0.2647252162480827
sample05487,88701,cd8_t_cell,19879,0.22411246772866145
sample05488,105953,cd8_t_cell,21289,0.20092871367493134
sample05489,93238,cd8_t_cell,17293,0.18547158883716938
sample05490,108188,cd8_t_cell,28050,0.2592708988057825
sample05491,108071,cd8_t_cell,30064,0.2781874878552063
sample05492,97803,cd8_t_cell,21059,0.2153205934378291
sample05493,105089,cd8_t_cell,24460,0.23275509330186794
sample05494,111497,cd8_t_cell,19555,0.17538588482201314
sample05495,105222,cd8_t_cell,21456,0.20391172948622913
sample05496,91522,cd8_t_cell,20363,0.2224929525141496
sample05497,108332,cd8_t_cell,24921,0.2300428312963852
sample05498,89489,cd8_t_cell,24857,0.27776598241124606
sample05499,109964,cd8_t_cell,36019,0.3275526535957222
sample05500,108174,cd8_t_cell,21033,0.19443674080647846
sample05501,95246,cd8_t_cell,28376,0.29792327236839344
sample05502,102351,cd8_t_cell,24954,0.24380807222205939
sample05503,103060,cd8_t_cell,28254,0.27415098001164373
sample05504,100686,cd8_t_cell,28146,0.2795423395506823
sample05505,108644,cd8_t_cell,31574,0.290618902102279
sample05506,109423,cd8_t_cell,31997,0.2924156712939693
sample05507,92227,cd8_t_cell,23761,0.2576360501805328
sample05508,91321,cd8_t_cell,27394,0.2999748141172348
sample05509,103179,cd8_t_cell,26676,0.2585409821766057
sample05510,99431,cd8_t_cell,19674,0.1978658567247639
sample05511,98751,cd8_t_cell,24785,0.2509848001539225
sample05512,108565,cd8_t_cell,21275,0.19596555059181137
sample05513,109941,cd8_t_cell,24664,0.2243385088365578
sample05514,110974,cd8_t_cell,28052,0.25277993043415575
sample05515,99086,cd8_t_cell,23772,0.23991280301959914
sample05516,96714,cd8_t_cell,23087,0.23871414686601733
sample05517,94065,cd8_t_cell,31367,0.333460904693563
sample05518,111359,cd8_t_cell,33692,0.3025530042475238
sample05519,92395,cd8_t_cell,23255,0.2516911088262352
sample05520,102842,cd8_t_cell,18123,0.1762217770949612
sample05521,106095,cd8_t_cell,24023,0.22642914369197417
sample05522,93750,cd8_t_cell,21455,0.22885333333333333
sample05523,106169,cd8_t_cell,25376,0.2390151550829338
sample05524,104771,cd8_t_cell,24914,0.23779480963243646
sample05525,100150,cd8_t_cell,25068,0.25030454318522216
sample05526,103326,cd8_t_cell,26995,0.2612604765499487
sample05527,107822,cd8_t_cell,23200,0.2151694459386767
sample05528,108926,cd8_t_cell,21682,0.19905256779832178
sample05529,97510,cd8_t_cell,18019,0.1847913034560558
sample05530,99894,cd8_t_cell,18457,0.18476585180291108
sample05531,101890,cd8_t_cell,25532,0.25058396309745806
sample05532,105650,cd8_t_cell,26984,0.2554093705631803
sample05533,101111,cd8_t_cell,28240,0.2792970102164947
sample05534,101509,cd8_t_cell,23902,0.23546680589898433
sample05535,91828,cd8_t_cell,18547,0.20197543233000828
sample05536,90665,cd8_t_cell,22346,0.24646776595158
sample05537,90308,cd8_t_cell,14679,0.16254373920361428
sample05538,101540,cd8_t_cell,20786,0.20470750443175104
sample05539,92125,cd8_t_cell,28494,0.30929715061058344
sample05540,96604,cd8_t_cell,26617,0.27552689329634383
sample05541,98944,cd8_t_cell,34142,0.3450638745148771
sample05542,102259,cd8_t_cell,34616,0.3385129915215287
sample05543,109545,cd8_t_cell,32030,0.2923912547354968
sample05544,89692,cd8_t_cell,22908,0.2554073941934621
sample05545,101467,cd8_t_cell,22980,0.22647757398957297
sample05546,92824,cd8_t_cell,22572,0.24316986986124278
sample05547,94218,cd8_t_cell,21882,0.2322486149143476
sample05548,89221,cd8_t_cell,22802,0.255567635422154
sample05549,105935,cd8_t_cell,21476,0.20272808797847736
sample05550,108255,cd8_t_cell,30806,0.2845688420858159
sample05551,108309,cd8_t_cell,43049,0.397464661293152
sample05552,96844,cd8_t_cell,25933,0.26778117384659866
sample05553,98759,cd8_t_cell,20116,0.2036877651657064
sample05554,95214,cd8_t_cell,23985,0.251906232276766
sample05555,93621,cd8_t_cell,29723,0.3174821888251568
sample05556,97335,cd8_t_cell,28637,0.2942107155699389
sample05557,105381,cd8_t_cell,23762,0.22548656778736204
sample05558,98237,cd8_t_cell,18262,0.18589737064446185
sample05559,94030,cd8_t_cell,29139,0.30989046049133256
sample05560,90781,cd8_t_cell,25619,0.2822066291404589
sample05561,102955,cd8_t_cell,31368,0.304676800543927
sample05562,95896,cd8_t_cell,39056,0.4072745474263786
sample05563,96347,cd8_t_cell,20965,0.21759888735508112
sample05564,98387,cd8_t_cell,24399,0.2479900799902426
sample05565,98575,cd8_t_cell,21501,0.21811818412376363
sample05566,98537,cd8_t_cell,18706,0.1898373199914753
sample05567,91736,cd8_t_cell,16212,0.1767245138222726
sample05568,104819,cd8_t_cell,27549,0.2628244879268072
sample05569,109874,cd8_t_cell,23713,0.21581993920308717
sample05570,107236,cd8_t_cell,27862,0.2598194636129658
sample05571,97312,cd8_t_cell,26099,0.2681991943439658
sample05572,98730,cd8_t_cell,19968,0.20224855666970526
sample05573,92582,cd8_t_cell,23004,0.2484716251539176
sample05574,101120,cd8_t_cell,26088,0.2579905063291139
sample05575,102707,cd8_t_cell,24596,0.23947734818464175
sample05576,102592,cd8_t_cell,24376,0.23760137242669993
sample05577,94945,cd8_t_cell,19925,0.20985833903839066
sample05578,94493,cd8_t_cell,22258,0.23555183981882255
sample05579,96294,cd8_t_cell,26025,0.27026606019066607
sample05580,103760,cd8_t_cell,27798,0.2679067077872012
sample05581,98169,cd8_t_cell,25444,0.2591856899835997
sample05582,112083,cd8_t_cell,24890,0.2220675749221559
sample05583,93922,cd8_t_cell,15977,0.17010923958178062
sample05584,106024,cd8_t_cell,30349,0.2862465102241002
sample05585,89814,cd8_t_cell,19223,0.2140312200770481
sample05586,93068,cd8_t_cell,21012,0.22577040443546653
sample05587,92528,cd8_t_cell,19349,0.2091150786788864
sample05588,91105,cd8_t_cell,21345,0.23429010482410406
sample05589,108296,cd8_t_cell,25172,0.2324370244515033
sample05590,96906,cd8_t_cell,21016,0.21686995645264484
sample05591,96274,cd8_t_cell,21086,0.21902071171863638
sample05592,94557,cd8_t_cell,21718,0.22968156773163279
sample05593,98818,cd8_t_cell,33098,0.3349389787285717
sample05594,96136,cd8_t_cell,19920,0.20720645751851544
sample05595,101984,cd8_t_cell,22665,0.22224074364606214
sample05596,98122,cd8_t_cell,30339,0.3091967142944498
sample05597,107414,cd8_t_cell,27540,0.25639115943917923
sample05598,105489,cd8_t_cell,22878,0.2168756932002389
sample05599,105832,cd8_t_cell,22714,0.2146231763549777
sample05600,110818,cd8_t_cell,27560,0.2486960602068256
sample05601,98937,cd8_t_cell,24847,0.25113961409786023
sample05602,96198,cd8_t_cell,23630,0.245639202478222
sample05603,106129,cd8_t_cell,32354,0.3048554118101556
sample05604,104431,cd8_t_cell,18056,0.17289885187348583
sample05605,104721,cd8_t_cell,20688,0.19755349929813504
sample05606,94595,cd8_t_cell,18912,0.1999260003171415
sample05607,102343,cd8_t_cell,24168,0.23614707405489382
sample05608,99561,cd8_t_cell,21156,0.21249284358333081
sample05609,99768,cd8_t_cell,33005,0.33081749659209364
sample05610,111561,cd8_t_cell,28419,0.25473955952348937
sample05611,101205,cd8_t_cell,19831,0.1959488167580653
sample05612,107472,cd8_t_cell,20817,0.19369696292987942
sample05613,92901,cd8_t_cell,27290,0.29375356562362087
sample05614,95440,cd8_t_cell,25608,0.2683151718357083
sample05615,102554,cd8_t_cell,20685,0.20169861731380542
sample05616,110413,cd8_t_cell,29227,0.2647061487324862
sample05617,95546,cd8_t_cell,24529,0.25672450966026833
sample05618,105426,cd8_t_cell,20456,0.19403183275472843
sample05619,106903,cd8_t_cell,37003,0.3461362169443327
sample05620,100381,cd8_t_cell,26383,0.26282862294657355
sample05621,97038,cd8_t_cell,21060,0.21702838063439064
sample05622,92072,cd8_t_cell,23553,0.25581066991050483
sample05623,97755,cd8_t_cell,26385,0.26990946754641704
sample05624,91525,cd8_t_cell,23377,0.25541655285441134
sample05625,103226,cd8_t_cell,27956,0.27082324220642084
sample05626,98528,cd8_t_cell,23815,0.24170794088989933
sample05627,102951,cd8_t_cell,27084,0.26307660926071624
sample05628,94257,cd8_t_cell,34060,0.36135247249541147
sample05629,98823,cd8_t_cell,23386,0.2366453153618085
sample05630,106423,cd8_t_cell,24906,0.23402835853152043
sample05631,101678,cd8_t_cell,20016,0.19685674383839177
sample05632,96089,cd8_t_cell,22364,0.23274256158353193
sample05633,92374,cd8_t_cell,14002,0.15157944876263885
sample05634,107950,cd8_t_cell,17590,0.16294580824455768
sample05635,94270,cd8_t_cell,25106,0.26632014426646866
sample05636,110329,cd8_t_cell,28505,0.2583636215319635
sample05637,105496,cd8_t_cell,27411,0.2598297565784485
sample05638,96493,cd8_t_cell,20162,0.20894779932223062
sample05639,92404,cd8_t_cell,30450,0.32953118912601187
sample05640,105029,cd8_t_cell,19982,0.19025221605461348
sample05641,89187,cd8_t_cell,20288,0.22747709868030094
sample05642,100888,cd8_t_cell,24289,0.2407521211640631
sample05643,106426,cd8_t_cell,25278,0.23751714806532237
sample05644,100211,cd8_t_cell,25688,0.25633912444741597
sample05645,94488,cd8_t_cell,28483,0.3014456862247058
sample05646,93486,cd8_t_cell,16984,0.1816742613867317
sample05647,106447,cd8_t_cell,26847,0.252210020009958
sample05648,103231,cd8_t_cell,24225,0.23466788077224865
sample05649,105700,cd8_t_cell,18806,0.177918637653737
sample05650,93144,cd8_t_cell,22163,0.23794339946749118
sample05651,107157,cd8_t_cell,34877,0.32547570387375535
sample05652,100728,cd8_t_cell,23781,0.2360912556588039
sample05653,102025,cd8_t_cell,25413,0.24908600833129135
sample05654,96596,cd8_t_cell,29116,0.30142034866868195
sample05655,100641,cd8_t_cell,30457,0.3026301407974881
sample05656,104167,cd8_t_cell,28053,0.2693079382145977
sample05657,104634,cd8_t_cell,29633,0.28320622359844794
sample05658,96309,cd8_t_cell,18789,0.19509080148272748
sample05659,103961,cd8_t_cell,29828,0.28691528553976975
sample05660,103378,cd8_t_cell,24043,0.23257366170751997
sample05661,86949,cd8_t_cell,20204,0.23236609966762126
sample05662,96302,cd8_t_cell,24278,0.2521027600672883
sample05663,103667,cd8_t_cell,29849,0.2879315500593246
sample05664,101496,cd8_t_cell,25869,0.25487703948924095
sample05665,90880,cd8_t_cell,19417,0.21365536971830987
sample05666,96117,cd8_t_cell,20805,0.21645494553512906
sample05667,96894,cd8_t_cell,27446,0.28325799327099715
sample05668,105590,cd8_t_cell,25343,0.24001325883132874
sample05669,95202,cd8_t_cell,26034,0.27346064158316
sample05670,98211,cd8_t_cell,25213,0.2567227703617721
sample05671,109940,cd8_t_cell,22050,0.20056394396943789
sample05672,97484,cd8_t_cell,22512,0.23093020393090147
sample05673,95260,cd8_t_cell,18514,0.19435229897123663
sample05674,105177,cd8_t_cell,26741,0.2542476016619603
sample05675,95131,cd8_t_cell,19983,0.21005770989477668
sample05676,106866,cd8_t_cell,32675,0.3057567420882226
sample05677,96821,cd8_t_cell,18061,0.1865401101000816
sample05678,91856,cd8_t_cell,19406,0.2112654589792719
sample05679,90771,cd8_t_cell,28291,0.31167443346443247
sample05680,98304,cd8_t_cell,20215,0.20563761393229166
sample05681,90575,cd8_t_cell,21390,0.2361578802097709
sample05682,109356,cd8_t_cell,21114,0.19307582574344342
sample05683,112312,cd8_t_cell,25011,0.22269214331505094
sample05684,105707,cd8_t_cell,30551,0.28901586460688505
sample05685,104465,cd8_t_cell,22395,0.2143780213468626
sample05686,87068,cd8_t_cell,23887,0.2743487848578123
sample05687,87463,cd8_t_cell,30455,0.3482043835679087
sample05688,94638,cd8_t_cell,25418,0.2685813309664194
sample05689,111702,cd8_t_cell,28290,0.25326314658645327
sample05690,97853,cd8_t_cell,15458,0.15797165135458288
sample05691,106652,cd8_t_cell,27992,0.26246108839965493
sample05692,107309,cd8_t_cell,21869,0.2037946490974662
sample05693,97688,cd8_t_cell,26424,0.27049381705020065
sample05694,104889,cd8_t_cell,23434,0.22341713621066078
sample05695,99790,cd8_t_cell,20988,0.21032167551858905
sample05696,102860,cd8_t_cell,20876,0.20295547345907058
sample05697,105438,cd8_t_cell,26588,0.25216715036324666
sample05698,103686,cd8_t_cell,21791,0.21016337789093995
sample05699,90882,cd8_t_cell,24789,0.27276028256420415
sample05700,99938,cd8_t_cell,24227,0.24242030058636355
sample05701,89417,cd8_t_cell,30987,0.34654484046657796
sample05702,89221,cd8_t_cell,24812,0.27809596395467434
sample05703,97519,cd8_t_cell,24118,0.2473159076692747
sample05704,107070,cd8_t_cell,29918,0.27942467544596994
sample05705,97526,cd8_t_cell,28983,0.29718228985091155
sample05706,112246,cd8_t_cell,31044,0.27657110275644564
sample05707,92082,cd8_t_cell,26034,0.2827262657196846
sample05708,96474,cd8_t_cell,26869,0.2785102721976906
sample05709,106764,cd8_t_cell,37380,0.35011801730920533
sample05710,97556,cd8_t_cell,21583,0.22123703308868753
sample05711,108754,cd8_t_cell,26541,0.24404619600198613
sample05712,100658,cd8_t_cell,24049,0.2389179200858352
sample05713,92343,cd8_t_cell,21401,0.23175552018019774
sample05714,108574,cd8_t_cell,30391,0.27991047580452044
sample05715,99867,cd8_t_cell,27821,0.2785805120810678
sample05716,93710,cd8_t_cell,16022,0.1709742823604738
sample05717,109577,cd8_t_cell,26641,0.24312583845149985
sample05718,111814,cd8_t_cell,24053,0.21511617507646627
sample05719,99937,cd8_t_cell,17773,0.17784204048550586
sample05720,93511,cd8_t_cell,22785,0.24366117355177466
sample05721,104827,cd8_t_cell,28041,0.2674978774552358
sample05722,103926,cd8_t_cell,32921,0.31677347343301965
sample05723,97493,cd8_t_cell,18865,0.1935010718718267
sample05724,103218,cd8_t_cell,22626,0.21920595245015403
sample05725,101677,cd8_t_cell,27169,0.267208906635719
sample05726,95696,cd8_t_cell,33706,0.35221952850693866
sample05727,100213,cd8_t_cell,26026,0.2597068244638919
sample05728,103554,cd8_t_cell,29176,0.28174672151727603
sample05729,107003,cd8_t_cell,29960,0.27999214975281067
sample05730,108021,cd8_t_cell,31891,0.29522963127540014
sample05731,91866,cd8_t_cell,24912,0.27117758474299525
sample05732,91949,cd8_t_cell,25091,0.2728795310443833
sample05733,97082,cd8_t_cell,22704,0.23386415607424652
sample05734,95707,cd8_t_cell,22641,0.23656576843909013
sample05735,98920,cd8_t_cell,25530,0.2580873433077234
sample05736,100530,cd8_t_cell,28825,0.2867303292549488
sample05737,95018,cd8_t_cell,29758,0.31318276537077183
sample05738,99559,cd8_t_cell,26080,0.26195522253136333
sample05739,98720,cd8_t_cell,29854,0.30241085899513775
sample05740,97008,cd8_t_cell,30554,0.31496371433283854
sample05741,102629,cd8_t_cell,26169,0.2549864073507488
sample05742,103070,cd8_t_cell,26432,0.25644707480353157
sample05743,109700,cd8_t_cell,24378,0.22222424794895168
sample05744,101017,cd8_t_cell,26074,0.25811497074749795
sample05745,104330,cd8_t_cell,28612,0.2742451835521902
sample05746,98566,cd8_t_cell,23287,0.23625793884300875
sample05747,93972,cd8_t_cell,18680,0.1987826160984123
sample05748,90273,cd8_t_cell,20639,0.2286287151196925
sample05749,105345,cd8_t_cell,23568,0.22372205610138118
sample05750,112255,cd8_t_cell,28916,0.2575920894392232
sample05751,93691,cd8_t_cell,17140,0.18294179803823207
sample05752,97790,cd8_t_cell,28802,0.2945290929542898
sample05753,103095,cd8_t_cell,13774,0.1336049274940589
sample05754,100812,cd8_t_cell,24851,0.246508352180296
sample05755,107535,cd8_t_cell,23663,0.22004928627888595
sample05756,94488,cd8_t_cell,19927,0.2108945051223436
sample05757,102548,cd8_t_cell,25704,0.25065335257635446
sample05758,98798,cd8_t_cell,21984,0.22251462580214174
sample05759,102064,cd8_t_cell,26856,0.2631290170873178
sample05760,99482,cd8_t_cell,27269,0.27410988922619167
sample05761,97516,cd8_t_cell,20149,0.20662250297387094
sample05762,92104,cd8_t_cell,26705,0.2899439763745331
sample05763,93725,cd8_t_cell,23183,0.2473512936783142
sample05764,100092,cd8_t_cell,19180,0.19162370619030492
sample05765,103248,cd8_t_cell,18032,0.17464745079807842
sample05766,103851,cd8_t_cell,22409,0.21578030062300796
sample05767,103171,cd8_t_cell,19142,0.1855366333562726
sample05768,104544,cd8_t_cell,23643,0.22615358126721763
sample05769,97366,cd8_t_cell,25781,0.2647844216667009
sample05770,109230,cd8_t_cell,19737,0.1806921175501236
sample05771,109190,cd8_t_cell,24285,0.22241047714992215
sample05772,90468,cd8_t_cell,18481,0.20428217712340274
sample05773,106745,cd8_t_cell,23831,0.22325167455150124
sample05774,105068,cd8_t_cell,21502,0.20464841816728213
sample05775,92453,cd8_t_cell,25274,0.27337133462407925
sample05776,93239,cd8_t_cell,24355,0.26121043769238195
sample05777,105837,cd8_t_cell,23188,0.2190916220225441
sample05778,105106,cd8_t_cell,28737,0.27340970068311987
sample05779,87612,cd8_t_cell,21965,0.2507076656165822
sample05780,99473,cd8_t_cell,23286,0.23409367366018918
sample05781,101415,cd8_t_cell,26485,0.26115466153922
sample05782,100141,cd8_t_cell,20097,0.2006870312858869
sample05783,92250,cd8_t_cell,22931,0.24857452574525746
sample05784,101302,cd8_t_cell,22938,0.22643185721900852
sample05785,91254,cd8_t_cell,23738,0.26013106274793435
sample05786,98430,cd8_t_cell,24498,0.24888753428832672
sample05787,96592,cd8_t_cell,23009,0.23820813317873116
sample05788,97578,cd8_t_cell,22091,0.22639324437885588
sample05789,101071,cd8_t_cell,30143,0.29823589357976077
sample05790,95889,cd8_t_cell,17651,0.1840774228535077
sample05791,91544,cd8_t_cell,23402,0.25563663374989076
sample05792,100320,cd8_t_cell,25386,0.25305023923444975
sample05793,92992,cd8_t_cell,20659,0.22215889538885064
sample05794,107045,cd8_t_cell,19325,0.18053155215096456
sample05795,99476,cd8_t_cell,18458,0.1855522940206683
sample05796,97895,cd8_t_cell,21452,0.21913274426681648
sample05797,99740,cd8_t_cell,21082,0.21136956085823141
sample05798,103672,cd8_t_cell,22416,0.2162203873755691
sample05799,95105,cd8_t_cell,23318,0.24518164134377793
sample05800,108571,cd8_t_cell,25853,0.23812067679214524
sample05801,95192,cd8_t_cell,20447,0.21479746197159424
sample05802,110006,cd8_t_cell,27471,0.2497227423958693
sample05803,103739,cd8_t_cell,32639,0.31462612903536763
sample05804,96404,cd8_t_cell,20889,0.21668188041989958
sample05805,101688,cd8_t_cell,25624,0.25198646841318545
sample05806,101258,cd8_t_cell,25450,0.2513381658733137
sample05807,106799,cd8_t_cell,19692,0.18438374891150666
sample05808,93246,cd8_t_cell,22085,0.23684662076657445
sample05809,91868,cd8_t_cell,16109,0.17534941437714982
sample05810,94859,cd8_t_cell,25037,0.26393910962586575
sample05811,108225,cd8_t_cell,27708,0.25602217602217603
sample05812,102427,cd8_t_cell,33242,0.3245433333007898
sample05813,95670,cd8_t_cell,25484,0.26637399393749345
sample05814,101787,cd8_t_cell,19237,0.1889927004430821
sample05815,92836,cd8_t_cell,22426,0.24156577189883235
sample05816,99843,cd8_t_cell,26483,0.26524643690594235
sample05817,107959,cd8_t_cell,22651,0.20981113200381626
sample05818,93709,cd8_t_cell,15616,0.1666435454438741
sample05819,99405,cd8_t_cell,22890,0.23027010713746793
sample05820,92544,cd8_t_cell,17337,0.18733791493775934
sample05821,101386,cd8_t_cell,23566,0.2324384037243801
